Relative:208,sturt_leaf,Relative:208,sturt_leaf,Relative:208,sturt_leaf,Relative:208,sturt_nectar,Relative:208,sturt_nectar,Relative:208,sturt_nectar,Relative:208,sturt_dryefn,Relative:208,sturt_dryefn,Relative:208,sturt_dryefn,Relative:208,aus_leaf,Relative:208,aus_leaf,Relative:208,aus_leaf,Relative:208,aus_nectar1,Relative:208,aus_nectar1,Relative:208,aus_nectar1,Relative:208,aus_dryefn1,Relative:208,aus_dryefn1,Relative:208,aus_dryefn1,Relative:208,aus_leaf2,Relative:208,aus_leaf2,Relative:208,aus_leaf2,Relative:208,aus_nectar2,Relative:208,aus_nectar2,Relative:208,aus_nectar2,Relative:208,aus_dryefn2,Relative:208,aus_dryefn2,Relative:208,aus_dryefn2
487.933,11.32,487.933,12.92,487.933,14.41,487.933,15.15,487.933,13.09,487.933,11.02,487.933,16.27,487.933,11.3,487.933,10.16,487.933,11.15,487.933,8.09,487.933,10.56,487.933,5.01,487.933,7.17,487.933,5.78,487.933,8.65,487.933,6.87,487.933,4.56,487.933,10.39,487.933,8.36,487.933,9.34,487.933,8.11,487.933,8,487.933,3.96,487.933,5.25,487.933,4.17,487.933,5.28
488.285,12.95,488.285,10.85,488.285,11.06,488.285,14.67,488.285,10.22,488.285,11.42,488.285,14.77,488.285,9.43,488.285,9.58,488.285,11.29,488.285,8.21,488.285,7.83,488.285,4.45,488.285,6.03,488.285,4.45,488.285,8.12,488.285,3.56,488.285,1.68,488.285,10.76,488.285,10.12,488.285,10.34,488.285,4.73,488.285,9.06,488.285,4.42,488.285,7.13,488.285,4.51,488.285,3.78
488.636,10.9,488.636,16.27,488.636,10.63,488.636,17.24,488.636,15.38,488.636,8.73,488.636,12.56,488.636,7.16,488.636,9.57,488.636,5.94,488.636,9.16,488.636,7.45,488.636,9.03,488.636,8.07,488.636,4.52,488.636,4.68,488.636,-1.54,488.636,5.9,488.636,11,488.636,9.17,488.636,9.79,488.636,2.66,488.636,4.81,488.636,5.69,488.636,7.29,488.636,9.75,488.636,10.63
488.988,15.21,488.988,15.27,488.988,13.72,488.988,12.73,488.988,8.52,488.988,11.91,488.988,14.19,488.988,11.66,488.988,9.92,488.988,9.06,488.988,11.66,488.988,10.47,488.988,4.48,488.988,3.63,488.988,8.14,488.988,5.73,488.988,3.86,488.988,4.54,488.988,9.61,488.988,12.36,488.988,8.51,488.988,2.86,488.988,7.91,488.988,10.56,488.988,8.4,488.988,8.07,488.988,8.15
489.34,10.78,489.34,8.58,489.34,10.91,489.34,9.82,489.34,6.76,489.34,7.28,489.34,9.78,489.34,3.72,489.34,4.8,489.34,4.49,489.34,1.72,489.34,3.61,489.34,-0.53,489.34,-0.83,489.34,2.26,489.34,-0.63,489.34,0.86,489.34,1.26,489.34,5.96,489.34,4.13,489.34,8.47,489.34,5.06,489.34,1.23,489.34,2.9,489.34,1.98,489.34,3.38,489.34,4.66
489.692,14.22,489.692,11.99,489.692,12.32,489.692,12.67,489.692,12.92,489.692,14.44,489.692,14.03,489.692,10.65,489.692,11.18,489.692,11.9,489.692,11.67,489.692,10.04,489.692,1.4,489.692,5.81,489.692,5.58,489.692,5.62,489.692,2.72,489.692,4.75,489.692,10,489.692,10.29,489.692,14.18,489.692,10.67,489.692,4.98,489.692,8.99,489.692,3.66,489.692,5.51,489.692,7.88
490.043,17.62,490.043,17.93,490.043,14.35,490.043,13.94,490.043,12.81,490.043,13.93,490.043,14.29,490.043,12.95,490.043,14.6,490.043,15.57,490.043,8.04,490.043,13.48,490.043,8.81,490.043,6.26,490.043,10.06,490.043,8.59,490.043,5.46,490.043,7.73,490.043,11.3,490.043,6.55,490.043,13.3,490.043,7.56,490.043,10.47,490.043,7.15,490.043,6.53,490.043,10.5,490.043,7.43
490.395,9.91,490.395,13.42,490.395,13.64,490.395,8.58,490.395,6.72,490.395,12.88,490.395,9.84,490.395,5.3,490.395,4.74,490.395,10.44,490.395,4.15,490.395,1.45,490.395,5.45,490.395,1.11,490.395,0.14,490.395,-2.26,490.395,0.06,490.395,0.35,490.395,4.85,490.395,3.02,490.395,8.42,490.395,5.32,490.395,-1.69,490.395,2.7,490.395,0.84,490.395,3.65,490.395,1.01
490.746,13.33,490.746,13.1,490.746,13.9,490.746,7.79,490.746,10.1,490.746,8.21,490.746,13.25,490.746,10.27,490.746,8.55,490.746,3.15,490.746,4.48,490.746,7.98,490.746,3.76,490.746,1.56,490.746,0.58,490.746,-3.15,490.746,3.25,490.746,1.8,490.746,6.63,490.746,5.8,490.746,8.21,490.746,1.02,490.746,2.79,490.746,4.03,490.746,5.63,490.746,4.98,490.746,2.76
491.098,14.48,491.098,16.23,491.098,15.4,491.098,13.28,491.098,11.45,491.098,9.75,491.098,12.98,491.098,10.68,491.098,9.27,491.098,10.4,491.098,9.51,491.098,10.19,491.098,6.52,491.098,4.53,491.098,6.52,491.098,8.38,491.098,5.66,491.098,5.27,491.098,11.58,491.098,6.79,491.098,9.87,491.098,5.22,491.098,9.29,491.098,4.93,491.098,3.11,491.098,6.97,491.098,9.27
491.449,10.49,491.449,13.38,491.449,15.2,491.449,12.34,491.449,11.67,491.449,9.65,491.449,15.54,491.449,7.52,491.449,8.61,491.449,7.09,491.449,7.25,491.449,7.95,491.449,3.63,491.449,6.15,491.449,3.36,491.449,3.8,491.449,6.51,491.449,0.06,491.449,11.54,491.449,7.67,491.449,15.42,491.449,6.46,491.449,7.43,491.449,9.92,491.449,6.97,491.449,3.82,491.449,2.7
491.801,15.64,491.801,11.01,491.801,15.07,491.801,13.61,491.801,11.91,491.801,14.31,491.801,18.12,491.801,12.49,491.801,9.24,491.801,12.32,491.801,6.81,491.801,12.52,491.801,6.68,491.801,0.96,491.801,4.55,491.801,6.43,491.801,4.32,491.801,2.62,491.801,14.18,491.801,6.69,491.801,13.74,491.801,7.82,491.801,4.58,491.801,10.49,491.801,-0.3,491.801,5.74,491.801,6.12
492.152,17.54,492.152,13.7,492.152,13.08,492.152,12.22,492.152,10.27,492.152,11.65,492.152,14.27,492.152,13.62,492.152,2.93,492.152,8.17,492.152,10.01,492.152,7.67,492.152,6.96,492.152,3.72,492.152,6.4,492.152,3.93,492.152,5.07,492.152,0.34,492.152,9.29,492.152,9.89,492.152,10.95,492.152,8.22,492.152,2.26,492.152,9.43,492.152,5.41,492.152,8.27,492.152,4.46
492.503,18.53,492.503,15,492.503,16.68,492.503,15.16,492.503,11.46,492.503,14.66,492.503,12.66,492.503,12.22,492.503,9.64,492.503,15.9,492.503,11.97,492.503,11.75,492.503,8.89,492.503,7.25,492.503,12.72,492.503,3.36,492.503,5.61,492.503,8.82,492.503,15.16,492.503,13.1,492.503,15.03,492.503,8.4,492.503,10.03,492.503,12.45,492.503,8.26,492.503,11.04,492.503,12.6
492.855,9.69,492.855,12.43,492.855,14.8,492.855,9.12,492.855,8.18,492.855,7.09,492.855,11.1,492.855,8.19,492.855,3.23,492.855,8.44,492.855,1.47,492.855,5.26,492.855,0.67,492.855,-0.97,492.855,7.39,492.855,-3.33,492.855,0.6,492.855,-2.36,492.855,5.76,492.855,0.68,492.855,4.53,492.855,1.22,492.855,5.95,492.855,1.86,492.855,2.4,492.855,4.23,492.855,2.56
493.206,10.16,493.206,12.87,493.206,13.64,493.206,6.79,493.206,10.55,493.206,9.56,493.206,10.93,493.206,6.11,493.206,9.33,493.206,10.68,493.206,5.97,493.206,7.81,493.206,3.2,493.206,5.95,493.206,3.34,493.206,1.84,493.206,2.84,493.206,2.29,493.206,6.09,493.206,5.71,493.206,8.44,493.206,4.88,493.206,7.55,493.206,3.59,493.206,6.1,493.206,3.26,493.206,0.7
493.557,15.61,493.557,16.19,493.557,13.9,493.557,13.74,493.557,9.28,493.557,8.88,493.557,14.49,493.557,9.95,493.557,7.48,493.557,8.62,493.557,7.07,493.557,5.26,493.557,3.8,493.557,3.51,493.557,3.93,493.557,5.93,493.557,3.6,493.557,3.07,493.557,6.92,493.557,10.23,493.557,8.35,493.557,7.87,493.557,5.01,493.557,9.94,493.557,1.95,493.557,8.58,493.557,5.64
493.908,14.93,493.908,13.91,493.908,14.53,493.908,14.36,493.908,11.8,493.908,10.59,493.908,11.37,493.908,8.19,493.908,10.9,493.908,10.72,493.908,9.67,493.908,7.54,493.908,3.63,493.908,4.67,493.908,6.59,493.908,5.81,493.908,4.63,493.908,3.42,493.908,11.54,493.908,6.19,493.908,11.65,493.908,4.04,493.908,9.44,493.908,6.02,493.908,1.33,493.908,5.7,493.908,0.68
494.259,9.09,494.259,12.13,494.259,12.88,494.259,7.83,494.259,9.6,494.259,8.78,494.259,13.09,494.259,10.29,494.259,7.6,494.259,9.32,494.259,7.99,494.259,3.54,494.259,1.63,494.259,0.1,494.259,3.39,494.259,1.12,494.259,1.01,494.259,2.36,494.259,6.21,494.259,8.14,494.259,6.06,494.259,3.67,494.259,5.32,494.259,6.21,494.259,3.78,494.259,0.47,494.259,3.53
494.61,14.5,494.61,10.3,494.61,16.49,494.61,14.75,494.61,12.33,494.61,12.04,494.61,11.87,494.61,5.39,494.61,4.56,494.61,8.2,494.61,6.95,494.61,8.4,494.61,3.13,494.61,5.93,494.61,4.69,494.61,3.73,494.61,2.62,494.61,2.05,494.61,6.22,494.61,7.54,494.61,9.9,494.61,6.69,494.61,4.01,494.61,5.66,494.61,5.81,494.61,3.47,494.61,1.43
494.961,13.66,494.961,12.67,494.961,12.61,494.961,9.03,494.961,7.59,494.961,9.02,494.961,15.43,494.961,7.87,494.961,4.21,494.961,4.82,494.961,5.9,494.961,7.63,494.961,2.49,494.961,1.67,494.961,-1.44,494.961,0.95,494.961,5.57,494.961,2.55,494.961,5.75,494.961,2.76,494.961,7.57,494.961,0.53,494.961,2,494.961,3.65,494.961,0.25,494.961,4,494.961,0.4
495.312,15.2,495.312,13.83,495.312,14.62,495.312,10.15,495.312,7.42,495.312,8.42,495.312,9.54,495.312,6.3,495.312,5.6,495.312,4.84,495.312,0.71,495.312,4.32,495.312,-0.29,495.312,2.97,495.312,7.31,495.312,7.34,495.312,2.36,495.312,0.21,495.312,7.85,495.312,3.73,495.312,8.84,495.312,3.3,495.312,-0.39,495.312,7.57,495.312,-1.74,495.312,1.93,495.312,3.59
495.663,14.07,495.663,11.19,495.663,14.07,495.663,12.2,495.663,10.74,495.663,10.48,495.663,15.23,495.663,10.26,495.663,9.91,495.663,8.04,495.663,6.59,495.663,7.6,495.663,5.5,495.663,-0.4,495.663,4.16,495.663,4.68,495.663,3.6,495.663,2.01,495.663,10.86,495.663,8.93,495.663,7.66,495.663,10.4,495.663,8.47,495.663,7.44,495.663,3.29,495.663,6.53,495.663,2.09
496.014,13.03,496.014,16.08,496.014,16.55,496.014,13.78,496.014,12.74,496.014,15.07,496.014,17.13,496.014,11.71,496.014,9.25,496.014,7.65,496.014,8.33,496.014,10.83,496.014,4.69,496.014,6.74,496.014,3.91,496.014,4.85,496.014,5.53,496.014,5.53,496.014,10.13,496.014,6.65,496.014,10.38,496.014,3.39,496.014,6.54,496.014,6.23,496.014,5.71,496.014,5.79,496.014,5.22
496.365,12.77,496.365,16.12,496.365,10.14,496.365,13.92,496.365,7.61,496.365,6.94,496.365,9.55,496.365,7.23,496.365,6.85,496.365,6.68,496.365,2.1,496.365,7.25,496.365,2.63,496.365,0.49,496.365,0,496.365,2.53,496.365,1.24,496.365,2.43,496.365,5.24,496.365,7.51,496.365,14.43,496.365,2.64,496.365,3.45,496.365,5.9,496.365,-0.28,496.365,4.01,496.365,7.64
496.715,14.41,496.715,15.49,496.715,13.76,496.715,11.42,496.715,10.26,496.715,7.17,496.715,12.8,496.715,12.08,496.715,14.79,496.715,15.52,496.715,5.26,496.715,10.69,496.715,6.81,496.715,5.11,496.715,7.46,496.715,5.17,496.715,5.33,496.715,4.3,496.715,12.19,496.715,7.59,496.715,16.03,496.715,9.14,496.715,5.17,496.715,3.96,496.715,5.51,496.715,8.54,496.715,4.51
497.066,20.28,497.066,18.33,497.066,19.07,497.066,16.08,497.066,13.67,497.066,13.12,497.066,17.39,497.066,19.59,497.066,10.75,497.066,12.99,497.066,7.24,497.066,14.38,497.066,7.52,497.066,7.75,497.066,8.46,497.066,4.6,497.066,5.97,497.066,6.77,497.066,12.86,497.066,8.2,497.066,13.38,497.066,7.26,497.066,8.09,497.066,9.78,497.066,9.11,497.066,8.79,497.066,9
497.417,15.7,497.417,13.37,497.417,13.71,497.417,12.88,497.417,12.34,497.417,10.34,497.417,9.52,497.417,15.69,497.417,8.92,497.417,9.28,497.417,7.84,497.417,5.2,497.417,6.65,497.417,0.5,497.417,5.72,497.417,1.9,497.417,3.92,497.417,3.78,497.417,6.49,497.417,4.93,497.417,12.06,497.417,3.6,497.417,6.28,497.417,6.89,497.417,8.5,497.417,5.25,497.417,10.12
497.767,15.25,497.767,13.4,497.767,18.11,497.767,11.95,497.767,14.13,497.767,9.36,497.767,16.41,497.767,11.01,497.767,10.35,497.767,10.04,497.767,8.97,497.767,7.91,497.767,5.99,497.767,8.95,497.767,4.76,497.767,0.99,497.767,7,497.767,4.82,497.767,9.23,497.767,5.18,497.767,13.84,497.767,6.54,497.767,10.51,497.767,4.47,497.767,6.24,497.767,10.54,497.767,6.68
498.118,13.58,498.118,9.07,498.118,13.17,498.118,7.32,498.118,13.41,498.118,5.09,498.118,13.38,498.118,9.55,498.118,9.71,498.118,8.28,498.118,10.24,498.118,10.96,498.118,0.97,498.118,2.04,498.118,5.4,498.118,6.41,498.118,3.11,498.118,1.17,498.118,8.01,498.118,8.18,498.118,5.22,498.118,6.66,498.118,8.76,498.118,3.71,498.118,2.06,498.118,11.28,498.118,-2.21
498.469,9.64,498.469,9.16,498.469,15.65,498.469,11.61,498.469,9.74,498.469,7.32,498.469,12.64,498.469,7.61,498.469,10.17,498.469,8.66,498.469,4.94,498.469,9.11,498.469,0.53,498.469,2.64,498.469,5.75,498.469,2.57,498.469,1.8,498.469,1.13,498.469,4.52,498.469,4.02,498.469,10.66,498.469,4.29,498.469,6.99,498.469,0.91,498.469,3.46,498.469,4.07,498.469,6.56
498.819,15.33,498.819,14.22,498.819,14.17,498.819,14.39,498.819,9.12,498.819,13.1,498.819,12.3,498.819,8.87,498.819,12.11,498.819,7.82,498.819,10.42,498.819,8.9,498.819,6.05,498.819,3.83,498.819,3.22,498.819,6.34,498.819,8.29,498.819,8.04,498.819,10.53,498.819,8.37,498.819,16.05,498.819,6.83,498.819,11.36,498.819,8.86,498.819,3.07,498.819,10.23,498.819,10.05
499.169,12.61,499.169,13.86,499.169,7.17,499.169,8.33,499.169,13.37,499.169,10.05,499.169,11.48,499.169,13.92,499.169,6.64,499.169,4.34,499.169,6.76,499.169,5.19,499.169,1.86,499.169,1.43,499.169,6.23,499.169,6.8,499.169,3.24,499.169,4.17,499.169,9.39,499.169,3.86,499.169,8.85,499.169,8.23,499.169,6,499.169,7.27,499.169,2.9,499.169,4.04,499.169,3.86
499.52,13.09,499.52,13.01,499.52,13.38,499.52,5.93,499.52,9.42,499.52,12.18,499.52,14.76,499.52,8.57,499.52,7.42,499.52,6.94,499.52,7.99,499.52,8.6,499.52,1.45,499.52,-1.34,499.52,1.31,499.52,0.33,499.52,0.65,499.52,-0.66,499.52,7.1,499.52,10.19,499.52,11.44,499.52,5.39,499.52,1.64,499.52,8.11,499.52,1.87,499.52,10.09,499.52,2.34
499.87,15.34,499.87,14.38,499.87,17.24,499.87,13.26,499.87,9.76,499.87,10.04,499.87,11.76,499.87,11.09,499.87,8.62,499.87,9.02,499.87,5.98,499.87,10.09,499.87,4.53,499.87,3.32,499.87,1.02,499.87,0.18,499.87,6.93,499.87,5.47,499.87,10.92,499.87,4.97,499.87,11.64,499.87,3.22,499.87,8.07,499.87,6.4,499.87,1.59,499.87,4.01,499.87,6
500.221,14.16,500.221,16.2,500.221,14.16,500.221,14.97,500.221,16.24,500.221,14.25,500.221,14.79,500.221,12.86,500.221,10.05,500.221,11.99,500.221,7.21,500.221,12.47,500.221,3.4,500.221,3.64,500.221,4.67,500.221,3.71,500.221,3.03,500.221,5.15,500.221,12.42,500.221,5.95,500.221,14.95,500.221,2.98,500.221,11.64,500.221,7.47,500.221,3.8,500.221,5.72,500.221,6.23
500.571,11.81,500.571,17.76,500.571,14.95,500.571,13.48,500.571,11.77,500.571,13.08,500.571,12.13,500.571,14.8,500.571,8.4,500.571,6.39,500.571,4.06,500.571,14.57,500.571,9.04,500.571,3.77,500.571,3.93,500.571,2,500.571,2.42,500.571,3.86,500.571,8.36,500.571,8.27,500.571,6.78,500.571,7.22,500.571,5.28,500.571,9.15,500.571,5.75,500.571,8.97,500.571,6.82
500.921,18.9,500.921,17.24,500.921,15.6,500.921,11.87,500.921,13.85,500.921,14.63,500.921,18.97,500.921,15.58,500.921,12.03,500.921,9.35,500.921,9.37,500.921,11.25,500.921,4.76,500.921,4.06,500.921,9.91,500.921,9.28,500.921,4.81,500.921,5.21,500.921,10.28,500.921,12.56,500.921,13.83,500.921,9.12,500.921,9.28,500.921,5.79,500.921,6.99,500.921,4.42,500.921,6.22
501.271,12.51,501.271,14.4,501.271,16.16,501.271,15.57,501.271,13.88,501.271,11.34,501.271,17.08,501.271,10.53,501.271,9.84,501.271,6.99,501.271,12.77,501.271,10.55,501.271,3.65,501.271,7.69,501.271,10.4,501.271,1.58,501.271,7.09,501.271,4.98,501.271,9.39,501.271,10.26,501.271,9.65,501.271,7.45,501.271,10.57,501.271,11.63,501.271,5.6,501.271,8.07,501.271,9.42
501.621,16.61,501.621,16.14,501.621,12.23,501.621,9.54,501.621,10.87,501.621,10.59,501.621,14.82,501.621,11.15,501.621,8.24,501.621,11.66,501.621,8.63,501.621,8.65,501.621,3.85,501.621,2.76,501.621,4.91,501.621,6.01,501.621,4.04,501.621,0.86,501.621,3.43,501.621,5.85,501.621,8.46,501.621,4.79,501.621,7.21,501.621,4.62,501.621,4.77,501.621,7.76,501.621,6.92
501.971,12.05,501.971,15.4,501.971,17.35,501.971,12.01,501.971,14.02,501.971,13.15,501.971,17.42,501.971,15.47,501.971,10.9,501.971,12.72,501.971,8.88,501.971,5.46,501.971,4.87,501.971,5.84,501.971,4.87,501.971,3.19,501.971,3.07,501.971,3.22,501.971,7.57,501.971,16.34,501.971,12.99,501.971,4.74,501.971,7.92,501.971,4.27,501.971,2.27,501.971,9.38,501.971,-0.99
502.321,8.12,502.321,14.38,502.321,14.76,502.321,12.36,502.321,6.61,502.321,8.67,502.321,11,502.321,9.73,502.321,5.91,502.321,5.72,502.321,3.97,502.321,-1.9,502.321,-2.36,502.321,3.8,502.321,6.2,502.321,2.1,502.321,-1.26,502.321,3.9,502.321,8.23,502.321,6.5,502.321,4.53,502.321,-2.35,502.321,3.87,502.321,-0.91,502.321,1.75,502.321,0.65,502.321,3.11
502.671,14.79,502.671,16.57,502.671,10.63,502.671,14.75,502.671,9.87,502.671,10.58,502.671,9.26,502.671,11.61,502.671,8.91,502.671,12.02,502.671,10.18,502.671,7.77,502.671,3.87,502.671,4.13,502.671,1.58,502.671,-0.39,502.671,2.36,502.671,1.35,502.671,8.15,502.671,8.33,502.671,13.16,502.671,1.3,502.671,7.93,502.671,6.14,502.671,-0.02,502.671,5.09,502.671,8.91
503.021,14.42,503.021,16.16,503.021,13.58,503.021,14.8,503.021,9.77,503.021,13.11,503.021,11.97,503.021,12.3,503.021,11.2,503.021,9.2,503.021,8.94,503.021,2.82,503.021,3.22,503.021,5.42,503.021,0.7,503.021,3.39,503.021,4.12,503.021,1.04,503.021,8.65,503.021,10.78,503.021,13.94,503.021,5.18,503.021,12.34,503.021,6.83,503.021,4.46,503.021,7.75,503.021,1.83
503.371,10.26,503.371,9.45,503.371,13.14,503.371,7.33,503.371,12.67,503.371,11.08,503.371,11.63,503.371,9.52,503.371,4.05,503.371,9.06,503.371,4.47,503.371,7.67,503.371,2.31,503.371,-3.5,503.371,4.91,503.371,1.62,503.371,6.56,503.371,3.96,503.371,8.63,503.371,3.04,503.371,5.44,503.371,6.22,503.371,2.2,503.371,11.09,503.371,2.87,503.371,2.95,503.371,5.06
503.721,14.98,503.721,12.59,503.721,15.7,503.721,11.77,503.721,13.36,503.721,10.18,503.721,12.03,503.721,11.79,503.721,10.66,503.721,11.91,503.721,9.35,503.721,4.19,503.721,1.15,503.721,0.83,503.721,1.73,503.721,6.22,503.721,1.79,503.721,0.35,503.721,8.46,503.721,7.35,503.721,7.01,503.721,2.17,503.721,3.06,503.721,4.29,503.721,3.15,503.721,5.1,503.721,7.64
504.071,12.46,504.071,12.08,504.071,10.41,504.071,11.39,504.071,10.96,504.071,8.16,504.071,12.82,504.071,8.92,504.071,12.31,504.071,7.29,504.071,6.29,504.071,5.73,504.071,1.9,504.071,-1.21,504.071,1.46,504.071,-2.75,504.071,4.02,504.071,3.29,504.071,-0.03,504.071,7.04,504.071,9.18,504.071,3.52,504.071,4.87,504.071,5.54,504.071,-2.07,504.071,4.75,504.071,5.13
504.42,16.26,504.42,18.96,504.42,16.66,504.42,15.83,504.42,14.38,504.42,12.12,504.42,17.25,504.42,13.47,504.42,12.56,504.42,7.1,504.42,10.96,504.42,14.42,504.42,5.68,504.42,5.52,504.42,3.57,504.42,7.3,504.42,7.99,504.42,7.19,504.42,13.58,504.42,12.56,504.42,14.89,504.42,3.05,504.42,9.68,504.42,8.43,504.42,8.44,504.42,10.36,504.42,3.71
504.77,15.47,504.77,18.04,504.77,14.64,504.77,15.16,504.77,13.76,504.77,15.57,504.77,14.98,504.77,11.14,504.77,10.32,504.77,12.64,504.77,6.4,504.77,13.11,504.77,4.04,504.77,5.4,504.77,3.34,504.77,9.23,504.77,5.35,504.77,4.66,504.77,13.49,504.77,6,504.77,12.35,504.77,9.9,504.77,9.79,504.77,6.52,504.77,8.34,504.77,8.7,504.77,7.95
505.12,20.13,505.12,16.82,505.12,16.46,505.12,17.6,505.12,12.31,505.12,9.22,505.12,12.42,505.12,15.71,505.12,13.52,505.12,6.72,505.12,7.19,505.12,11.18,505.12,0.73,505.12,-0.18,505.12,1.47,505.12,4.44,505.12,1.24,505.12,1.97,505.12,9.08,505.12,5.44,505.12,11.12,505.12,1.18,505.12,6.94,505.12,3.64,505.12,6.74,505.12,5.65,505.12,-0.58
505.469,12.59,505.469,12.35,505.469,11.39,505.469,13.15,505.469,13.9,505.469,12.99,505.469,11.76,505.469,11.82,505.469,11.69,505.469,8.05,505.469,6.43,505.469,6.16,505.469,1.5,505.469,-3.48,505.469,0.3,505.469,0.34,505.469,-0.83,505.469,-0.38,505.469,8.06,505.469,4.8,505.469,13.73,505.469,4.5,505.469,6.18,505.469,4.76,505.469,6.12,505.469,5.76,505.469,4.2
505.819,17.71,505.819,16.15,505.819,18.53,505.819,12.68,505.819,13.49,505.819,11.72,505.819,16.02,505.819,10.4,505.819,12.85,505.819,13.75,505.819,9.18,505.819,11.91,505.819,4.6,505.819,3.75,505.819,8.51,505.819,6.66,505.819,6.28,505.819,6.68,505.819,16.06,505.819,9.06,505.819,12.53,505.819,6.9,505.819,8.82,505.819,10.79,505.819,7.15,505.819,6.14,505.819,10.69
506.168,9.4,506.168,14.87,506.168,13.95,506.168,11.78,506.168,10.93,506.168,8.07,506.168,10.61,506.168,10.38,506.168,8.55,506.168,8.22,506.168,5.68,506.168,8.41,506.168,2.7,506.168,-1.03,506.168,4.98,506.168,2.88,506.168,3.19,506.168,2.48,506.168,12.49,506.168,6.27,506.168,9.91,506.168,3.99,506.168,4.45,506.168,6.66,506.168,1.4,506.168,3.19,506.168,3
506.518,20.13,506.518,24.52,506.518,18.64,506.518,15.03,506.518,21.73,506.518,16.21,506.518,21.85,506.518,11.92,506.518,12.98,506.518,13.38,506.518,11.77,506.518,12.39,506.518,9.54,506.518,6.37,506.518,9.69,506.518,7.64,506.518,5.28,506.518,7.52,506.518,14.13,506.518,14.02,506.518,17.24,506.518,7.16,506.518,12.71,506.518,13.98,506.518,9.82,506.518,10.65,506.518,13.28
506.867,20.29,506.867,16.49,506.867,16.7,506.867,13.08,506.867,14.46,506.867,14.45,506.867,17.05,506.867,11.03,506.867,11.73,506.867,10.73,506.867,8.68,506.867,12.16,506.867,3.86,506.867,4.24,506.867,7.04,506.867,4.72,506.867,3.65,506.867,5.3,506.867,8.53,506.867,10.36,506.867,14.3,506.867,4.84,506.867,9.69,506.867,9.08,506.867,2.6,506.867,5.03,506.867,7.87
507.217,16.8,507.217,19.08,507.217,13.71,507.217,11.02,507.217,14.85,507.217,10.42,507.217,13.05,507.217,15.31,507.217,19.45,507.217,7.62,507.217,10.01,507.217,14.01,507.217,6.33,507.217,0.26,507.217,6.63,507.217,3.57,507.217,2.86,507.217,6.84,507.217,9.99,507.217,3.99,507.217,10.85,507.217,6.79,507.217,8.14,507.217,4.54,507.217,1.6,507.217,7.13,507.217,5.46
507.566,22.24,507.566,19.7,507.566,20.5,507.566,18.16,507.566,15.7,507.566,17.43,507.566,17.11,507.566,18.03,507.566,12.13,507.566,15.26,507.566,9.23,507.566,15.61,507.566,3.9,507.566,3.14,507.566,8.23,507.566,8.26,507.566,6.85,507.566,3.53,507.566,8.63,507.566,8.38,507.566,12.94,507.566,8.96,507.566,14.9,507.566,10.22,507.566,3.3,507.566,7.71,507.566,9.39
507.915,20.56,507.915,19.33,507.915,18.4,507.915,18.08,507.915,18.22,507.915,16.78,507.915,19.19,507.915,16.66,507.915,13.23,507.915,11.6,507.915,14.65,507.915,13.1,507.915,7.9,507.915,3.41,507.915,12.79,507.915,11.24,507.915,5.67,507.915,11.27,507.915,8.6,507.915,13.23,507.915,16.62,507.915,6.62,507.915,10.81,507.915,7.73,507.915,5.59,507.915,8.25,507.915,10.79
508.265,20.34,508.265,22.87,508.265,18.14,508.265,17.97,508.265,20.86,508.265,17.28,508.265,18.49,508.265,16.2,508.265,15.4,508.265,11.23,508.265,12.63,508.265,10.46,508.265,9.07,508.265,8.9,508.265,7.97,508.265,9.1,508.265,6.93,508.265,6.79,508.265,12.34,508.265,15.67,508.265,15.62,508.265,5.92,508.265,12.26,508.265,10.42,508.265,10.29,508.265,7.48,508.265,9.63
508.614,16.08,508.614,13.85,508.614,14.65,508.614,8.58,508.614,14.18,508.614,10.58,508.614,14.43,508.614,7.17,508.614,15.65,508.614,11.16,508.614,8.03,508.614,8.91,508.614,6.31,508.614,5.56,508.614,7.32,508.614,5.49,508.614,3.65,508.614,-2.09,508.614,12.03,508.614,8.33,508.614,13.16,508.614,6.9,508.614,6.21,508.614,6.57,508.614,6.3,508.614,2.79,508.614,4.89
508.963,18.4,508.963,13.45,508.963,17.19,508.963,12.74,508.963,10.46,508.963,12.43,508.963,13.46,508.963,8.5,508.963,10.35,508.963,13.64,508.963,6.68,508.963,12.03,508.963,1.37,508.963,0.87,508.963,8.51,508.963,3.08,508.963,-1.3,508.963,4.32,508.963,6.96,508.963,3.96,508.963,10.9,508.963,0.77,508.963,9.92,508.963,8.48,508.963,2.87,508.963,2.5,508.963,5.03
509.312,15.79,509.312,14.55,509.312,16.22,509.312,11.55,509.312,13.72,509.312,12.99,509.312,12.53,509.312,7.08,509.312,10.58,509.312,7.2,509.312,9.83,509.312,11.02,509.312,3.33,509.312,3.87,509.312,2.32,509.312,-1.27,509.312,2.38,509.312,2.09,509.312,13.43,509.312,8.69,509.312,9.94,509.312,3.48,509.312,10.17,509.312,5.91,509.312,-1.76,509.312,0.79,509.312,3.77
